incident_id,source,description,target,text_unit_id,relationship_id,document_id
12588,ACCIDENT 12588 - RWC FINGER PINCH DURING HANDLING WAG FOOT,AFFECTED,FINGER,7344604bb45a455749a682cdc4649e7a30896684f8a9c6036cec696f743dded308a38bfdebb2962e04f57af67d39eb20b68cb571e1fe4464a4041e83b21a8b04,26878deb-5587-4cb5-a5ed-d8a4b5796a92,66d1fe61a2e4af179342606d0868025cff973fefbe67c9c3635eaec540c94a870c485948a25429324093037587f3846f54c82d28bd82b49106b429103b482f30
12588,ACCIDENT 12588 - RWC FINGER PINCH DURING HANDLING WAG FOOT,OCCURRED_AT,RIO DE JANEIRO OFFICES,7344604bb45a455749a682cdc4649e7a30896684f8a9c6036cec696f743dded308a38bfdebb2962e04f57af67d39eb20b68cb571e1fe4464a4041e83b21a8b04,f9a78f95-18c3-453b-9755-e3b61f7f8635,66d1fe61a2e4af179342606d0868025cff973fefbe67c9c3635eaec540c94a870c485948a25429324093037587f3846f54c82d28bd82b49106b429103b482f30
12588,ACCIDENT 12588 - RWC FINGER PINCH DURING HANDLING WAG FOOT,OCCURRED_AT,2023-01SJANEIRO OFFICES,7344604bb45a455749a682cdc4649e7a30896684f8a9c6036cec696f743dded308a38bfdebb2962e04f57af67d39eb20b68cb571e1fe4464a4041e83b21a8b04,a2516b5e-2bb1-4249-adef-12b11824d083,66d1fe61a2e4af179342606d0868025cff973fefbe67c9c3635eaec540c94a870c485948a25429324093037587f3846f54c82d28bd82b49106b429103b482f30
12655,NEAR MISS 12655 - OVERHEAD CRANE CONTACTED SEMI-PORTAL CRANE,INVOLVED,OVERHEAD CRANE,97d446ed0fb788f36343c905a99cc04dfe378f4e919095f7d21a098534469fd5718be5510195325ca2aab55a71719fd53fcab262a0724863743998644572e996,6d4fecdf-c40a-4dfe-bc69-50f742ddade6,bb9e3a3beb867a7773e292bfa40296d15c665ade36a85a9b5c2d04bfb3145336b9145d8a5cb32c39128e3886031cab68654e655ae7eda1f45878f743d2eba2dd
12655,NEAR MISS 12655 - OVERHEAD CRANE CONTACTED SEMI-PORTAL CRANE,USED_IN,SEMI PORTAL CRANE,97d446ed0fb788f36343c905a99cc04dfe378f4e919095f7d21a098534469fd5718be5510195325ca2aab55a71719fd53fcab262a0724863743998644572e996,26ccbbee-651f-4149-93a6-3eb77085340e,bb9e3a3beb867a7773e292bfa40296d15c665ade36a85a9b5c2d04bfb3145336b9145d8a5cb32c39128e3886031cab68654e655ae7eda1f45878f743d2eba2dd
12655,NEAR MISS 12655 - OVERHEAD CRANE CONTACTED SEMI-PORTAL CRANE,OCCURRED_AT,AGOTNES FACILITY,97d446ed0fb788f36343c905a99cc04dfe378f4e919095f7d21a098534469fd5718be5510195325ca2aab55a71719fd53fcab262a0724863743998644572e996,ba048a17-c777-418e-98f4-52fedb799a79,bb9e3a3beb867a7773e292bfa40296d15c665ade36a85a9b5c2d04bfb3145336b9145d8a5cb32c39128e3886031cab68654e655ae7eda1f45878f743d2eba2dd
12684,NEAR MISS 12684 - QUADRUPLET BONNET TEST CAP FALLS DURING DISMOUNTMENT,MITIGATED_RISK,REMS LOCATION CODE TFMC645 AND OPERATING_CENTER FMCTECHUSA-HOUSTON,a9ab71d5bec2a2bb1aa800cdcb92836c742ffbb65630ea2abfc003c3180be9811f92488d06663ee0d294f163a76317fe70141283b4dd493c3bd67efc7b6c9ec3,2245e918-8dfd-4294-ae23-a375c536d723,15bd1de0f3c7a4e10f1579041af0dbc3373509b7786a08eda20bf3b26d044f4c5f0539b2ea3bca6a5dad4b1b367e99badd81f9dda9a249ab64cfdba2f9dc1e16
12684,NEAR MISS 12684 - QUADRUPLET BONNET TEST CAP FALLS DURING DISMOUNTMENT,OCCURRED_AT,2023-04-12,a9ab71d5bec2a2bb1aa800cdcb92836c742ffbb65630ea2abfc003c3180be9811f92488d06663ee0d294f163a76317fe70141283b4dd493c3bd67efc7b6c9ec3,594c4ab6-3543-4092-a9ea-06db4c9b04ad,15bd1de0f3c7a4e10f1579041af0dbc3373509b7786a08eda20bf3b26d044f4c5f0539b2ea3bca6a5dad4b1b367e99badd81f9dda9a249ab64cfdba2f9dc1e16
12684,NEAR MISS 12684 - QUADRUPLET BONNET TEST CAP FALLS DURING DISMOUNTMENT,INVOLVED,BONNET TEST CAP SET,a9ab71d5bec2a2bb1aa800cdcb92836c742ffbb65630ea2abfc003c3180be9811f92488d06663ee0d294f163a76317fe70141283b4dd493c3bd67efc7b6c9ec3,2e902953-b2e3-46ca-a173-72bf35f0c3c4,15bd1de0f3c7a4e10f1579041af0dbc3373509b7786a08eda20bf3b26d044f4c5f0539b2ea3bca6a5dad4b1b367e99badd81f9dda9a249ab64cfdba2f9dc1e16
12684,NEAR MISS 12684 - QUADRUPLET BONNET TEST CAP FALLS DURING DISMOUNTMENT,OCCURRED_AT,FASUB INDUSTRIAL PLANT RIO DE JANEIRE,a9ab71d5bec2a2bb1aa800cdcb92836c742ffbb65630ea2abfc003c3180be9811f92488d06663ee0d294f163a76317fe70141283b4dd493c3bd67efc7b6c9ec3,0e311361-d690-44fc-9ad6-e5be214f2a77,15bd1de0f3c7a4e10f1579041af0dbc3373509b7786a08eda20bf3b26d044f4c5f0539b2ea3bca6a5dad4b1b367e99badd81f9dda9a249ab64cfdba2f9dc1e16
12684,NEAR MISS 12684 - QUADRUPLET BONNET TEST CAP FALLS DURING DISMOUNTMENT,MITIGATED_RISK,REMS GENERAL BUSINESS UNIT AND SPECIFIC PROJECT CODE TFMC645,a9ab71d5bec2a2bb1aa800cdcb92836c742ffbb65630ea2abfc003c3180be9811f92488d06663ee0d294f163a76317fe70141283b4dd493c3bd67efc7b6c9ec3,88b37ec1-2b7b-4b1c-b377-4b1e74ad897b,15bd1de0f3c7a4e10f1579041af0dbc3373509b7786a08eda20bf3b26d044f4c5f0539b2ea3bca6a5dad4b1b367e99badd81f9dda9a249ab64cfdba2f9dc1e16
12684,NEAR MISS 12684 - QUADRUPLET BONNET TEST CAP FALLS DURING DISMOUNTMENT,MITIGATED_RISK,REMS GENERAL BUSINESS UNIT,a9ab71d5bec2a2bb1aa800cdcb92836c742ffbb65630ea2abfc003c3180be9811f92488d06663ee0d294f163a76317fe70141283b4dd493c3bd67efc7b6c9ec3,3b889efb-261d-4121-8a37-ca91625ca324,15bd1de0f3c7a4e10f1579041af0dbc3373509b7786a08eda20bf3b26d044f4c5f0539b2ea3bca6a5dad4b1b367e99badd81f9dda9a249ab64cfdba2f9dc1e16
12684,NEAR MISS 12684 - QUADRUPLET BONNET TEST CAP FALLS DURING DISMOUNTMENT,OCCURRED_AT,"TFMC OWNED OPERATIONS IN HOUMAH, USA",a9ab71d5bec2a2bb1aa800cdcb92836c742ffbb65630ea2abfc003c3180be9811f92488d06663ee0d294f163a76317fe70141283b4dd493c3bd67efc7b6c9ec3,c0057e0d-1f6c-4e02-8ef8-72b2757f3978,15bd1de0f3c7a4e10f1579041af0dbc3373509b7786a08eda20bf3b26d044f4c5f0539b2ea3bca6a5dad4b1b367e99badd81f9dda9a249ab64cfdba2f9dc1e16
12684,NEAR MISS 12684 - QUADRUPLET BONNET TEST CAP FALLS DURING DISMOUNTMENT,MITIGATED_RISK,REMS SPECIFIC BUSINESS UNIT WELL AND FLOW CONTROL PROJECT,a9ab71d5bec2a2bb1aa800cdcb92836c742ffbb65630ea2abfc003c3180be9811f92488d06663ee0d294f163a76317fe70141283b4dd493c3bd67efc7b6c9ec3,d62297bb-98f2-460e-97f3-008d9c36b6f5,15bd1de0f3c7a4e10f1579041af0dbc3373509b7786a08eda20bf3b26d044f4c5f0539b2ea3bca6a5dad4b1b367e99badd81f9dda9a249ab64cfdba2f9dc1e16
12826,NEAR MISS 12826 - FLEXIBRA A?U DIESEL OIL SPILL ON PATIO OF BOBINES WITH CONTAMINATION TO RAINWATER SYSTEM,CAUSED_BY,DIESEL OIL SPILL,ee040fb748580bc73b501c43553aad307cabd5055af0a2d947350eb5643e15ce41315f3ce453f05c229a9b0da1b895a5943c9f37fd44e5d68498260873621ba6,71a50baa-5552-4607-bdcc-d8d34188a7da,bc08ac226d8a55faa43c51a69b0114fb9405cb8ce135e8ea91c8473cef12ef8707ec514967224a37f153d70e010147ca938147e8628d9756457d311f9461541f
12826,NEAR MISS 12826 - FLEXIBRA A?U DIESEL OIL SPILL ON PATIO OF BOBINES WITH CONTAMINATION TO RAINWATER SYSTEM,OCCURRED_AT,PATIO OF BOBINES WITH RAINWATER SYSTEM - LOCATION WHERE OCCURRED,ee040fb748580bc73b501c43553aad307cabd5055af0a2d947350eb5643e15ce41315f3ce453f05c229a9b0da1b895a5943c9f37fd44e5d68498260873621ba6,6ae9d46d-9620-4ef4-a56e-7be82c2b2d5e,bc08ac226d8a55faa43c51a69b0114fb9405cb8ce135e8ea91c8473cef12ef8707ec514967224a37f153d70e010147ca938147e8628d9756457d311f9461541f
12873,"""ACCIDENT 12873 - PIN PRICK WOUND TO BACK OF HAND""",OCCURRED_AT,"DEEP DISCOVERER, ABERDEEN, UK",80ce7b0ec9e7baef0232fea4303735ce520116a22d96d457591e34a889274de6c18bf893697329a7c889ca02d1e97d6f87fd6e3a94847cf216565b963b5b86a9,47c12fcf-0d8f-4513-a834-7d31e5cb0704,4393a0a23b598d9bed6e055174cbaf091133bd1a5b70990becaef1d10d82af9f7fa04cbc5983d050f9a6c94e84c9acd5783cccb5e9fc1d39437fce00136210d6
12873,"""ACCIDENT 12873 - PIN PRICK WOUND TO BACK OF HAND""",DATE,REPORTED DATE: 02/07/2023,80ce7b0ec9e7baef0232fea4303735ce520116a22d96d457591e34a889274de6c18bf893697329a7c889ca02d1e97d6f87fd6e3a94847cf216565b963b5b86a9,05bbaf24-18de-4d64-b046-00ed29de1d80,4393a0a23b598d9bed6e055174cbaf091133bd1a5b70990becaef1d10d82af9f7fa04cbc5983d050f9a6c94e84c9acd5783cccb5e9fc1d39437fce00136210d6
12873,"""ACCIDENT 12873 - PIN PRICK WOUND TO BACK OF HAND""",MITIGATED_RISK: N/A,GE04 WELL TIE IN PROJECT META[PROJECT],80ce7b0ec9e7baef0232fea4303735ce520116a22d96d457591e34a889274de6c18bf893697329a7c889ca02d1e97d6f87fd6e3a94847cf216565b963b5b86a9,143f1200-01a5-4c4b-a489-e460fd45ba30,4393a0a23b598d9bed6e055174cbaf091133bd1a5b70990becaef1d10d82af9f7fa04cbc5983d050f9a6c94e84c9acd5783cccb5e9fc1d39437fce00136210d6
12873,PIN WIRE,CAUSED_BY,"""ACCIDENT 12873 - PIN PRICK WOUND TO BACK OF HAND""",80ce7b0ec9e7baef0232fea4303735ce520116a22d96d457591e34a889274de6c18bf893697329a7c889ca02d1e97d6f87fd6e3a94847cf216565b963b5b86a9,2605d063-4c1a-4e74-9122-e371ee0735e5,4393a0a23b598d9bed6e055174cbaf091133bd1a5b70990becaef1d10d82af9f7fa04cbc5983d050f9a6c94e84c9acd5783cccb5e9fc1d39437fce00136210d6
12873,"""ACCIDENT 12873 - PIN PRICK WOUND TO BACK OF HAND""",AFFECTED,BACK OF THE HAND,80ce7b0ec9e7baef0232fea4303735ce520116a22d96d457591e34a889274de6c18bf893697329a7c889ca02d1e97d6f87fd6e3a94847cf216565b963b5b86a9,c0eef18c-3872-43b8-9dde-39a2d02968bd,4393a0a23b598d9bed6e055174cbaf091133bd1a5b70990becaef1d10d82af9f7fa04cbc5983d050f9a6c94e84c9acd5783cccb5e9fc1d39437fce00136210d6
12873,"""ACCIDENT 12873 - PIN PRICK WOUND TO BACK OF HAND""",WORK_PROCESS,CLIENT: N/A - NO VENDOR,80ce7b0ec9e7baef0232fea4303735ce520116a22d96d457591e34a889274de6c18bf893697329a7c889ca02d1e97d6f87fd6e3a94847cf216565b963b5b86a9,677cab65-83e0-4055-9f34-e03b841d7432,4393a0a23b598d9bed6e055174cbaf091133bd1a5b70990becaef1d10d82af9f7fa04cbc5983d050f9a6c94e84c9acd5783cccb5e9fc1d39437fce00136210d6
13064,"ACCIDENT 13NER TP FACTORY IN NEWCASTLE, UK WHERE INCIDENT OCCURRED)",2023-02-15,"""RELATIONSHIP""",b33282deccf61caafc93602479e5a35bc43c54f3f0b901ca92508a596e74e302000b385bcff1fc14172dd3ed5dcf52aac249669e74eab472f7b53c6e9162ac2e,6907a5e3-d572-4bc2-9d15-6c1e89031143,1514202304722633607cc51df169ec70bc2d5d1561ac7a3bbd6811e032972844c470fe6d50c6fc52a1f380b7565f5d288102bb406d3a9594e45286c2db4135fe
13064,ACCIDENT 13064 - IP TRIPPED OVER TIPPER SKIP RELEASE MECHANISM,INVOLVED,IP,b33282deccf61caafc93602479e5a35bc43c54f3f0b901ca92508a596e74e302000b385bcff1fc14172dd3ed5dcf52aac249669e74eab472f7b53c6e9162ac2e,15706981-8a13-478f-8b04-a92306d4ff35,1514202304722633607cc51df169ec70bc2d5d1561ac7a3bbd6811e032972844c470fe6d50c6fc52a1f380b7565f5d288102bb406d3a9594e45286c2db4135fe
13462,NEAR MISS 13462 - CHEMICAL INJECTION LINE FAILURE AT PRESSURE RELEASE,GENERAL_BUSINESS_UNIT,SUBSEA BUSINESS UNIT,5b084ca6a71b741b297983c93e39c921befd038233e1785a28bc1c5bedd76bcdfb47755127145782fbaf0e530d0978b2fa35c906ffc1c18f89b6f13c9c6b4457,bbbb2e08-6f9f-418f-a335-0000976ea419,40637177d153971db378fccd788edd1ff705b176915cdcbc8195c54e362cdcb52717a949aa3a8e6bd9cd2f143bbb43981a11d51ed3e929cbd4a7aab627df79d3
13462,NEAR MISS 13462 - CHEMICAL INJECTION LINE FAILURE AT PRESSURE RELEASE,INVOLVED,ENI CABA?A P4000093499 FITTING ASSEMBLY,5b084ca6a71b741b297983c93e39c921befd038233e1785a28bc1c5bedd76bcdfb47755127145782fbaf0e530d0978b2fa35c906ffc1c18f89b6f13c9c6b4457,8040ab2c-4c06-484b-9775-01e3a79b4506,40637177d153971db378fccd788edd1ff705b176915cdcbc8195c54e362cdcb52717a949aa3a8e6bd9cd2f143bbb43981a11d51ed3e929cbd4a7aab627df79d3
13462,NEAR MISS 13462 - CHEMICAL INJECTION LINE FAILURE AT PRESSURE RELEASE,TFMC_OWNERSHIP,TFMC OWNED OPERATIONS,5b084ca6a71b741b297983c93e39c921befd038233e1785a28bc1c5bedd76bcdfb47755127145782fbaf0e530d0978b2fa35c906ffc1c18f89b6f13c9c6b4457,fac30477-8c7b-4f64-a2a0-ce24d5d471f0,40637177d153971db378fccd788edd1ff705b176915cdcbc8195c54e362cdcb52717a949aa3a8e6bd9cd2f143bbb43981a11d51ed3e929cbd4a7aab627df79d3
13462,NEAR MISS 13462 - CHEMICAL INJECTION LINE FAILURE AT PRESSURE RELEASE,LOCATION_CODE,TFMC LOCATION CODE TFMC354,5b084ca6a71b741b297983c93e39c921befd038233e1785a28bc1c5bedd76bcdfb47755127145782fbaf0e530d0978b2fa35c906ffc1c18f89b6f13c9c6b4457,6466d655-3218-4c30-84fe-a74d150976c1,40637177d153971db378fccd788edd1ff705b176915cdcbc8195c54e362cdcb52717a949aa3a8e6bd9cd2f143bbb43981a11d51ed3e929cbd4a7aab627df79d3
13462,NEAR MISS 13462 - CHEMICAL INJECTION LINE FAILURE AT PRESSURE RELEASE,LOSS_POTENTIAL,LOSS POTENTIAL OF FITTING ASSEMBLY PROJECTILE,5b084ca6a71b741b297983c93e39c921befd038233e1785a28bc1c5bedd76bcdfb47755127145782fbaf0e530d0978b2fa35c906ffc1c18f89b6f13c9c6b4457,9fea1f6e-0018-4905-a08b-80201f2aebf8,40637177d153971db378fccd788edd1ff705b176915cdcbc8195c54e362cdcb52717a949aa3a8e6bd9cd2f143bbb43981a11d51ed3e929cbd4a7aab627df79d3
13462,NEAR MISS 13462 - CHEMICAL INJECTION LINE FAILURE AT PRESSURE RELEASE,LIFE_SAVING_RULES,LINE OF FIRE RULES,5b084ca6a71b741b297983c93e39c921befd038233e1785a28bc1c5bedd76bcdfb47755127145782fbaf0e530d0978b2fa35c906ffc1c18f89b6f13c9c6b4457,346350cd-7cb0-4688-9c7f-99d4e4a455c8,40637177d153971db378fccd788edd1ff705b176915cdcbc8195c54e362cdcb52717a949aa3a8e6bd9cd2f143bbb43981a11d51ed3e929cbd4a7aab627df79d3
13462,NEAR MISS 13462 - CHEMICAL INJECTION LINE FAILURE AT PRESSURE RELEASE,MITIGATED_RISK,TECHNIPFMC ANGOLA LIMITADA CLIENT,5b084ca6a71b741b297983c93e39c921befd038233e1785a28bc1c5bedd76bcdfb47755127145782fbaf0e530d0978b2fa35c906ffc1c18f89b6f13c9c6b4457,995fd15f-3ae2-43c2-8b66-f8fe3cf06a4f,40637177d153971db378fccd788edd1ff705b176915cdcbc8195c54e362cdcb52717a949aa3a8e6bd9cd2f143bbb43981a11d51ed3e929cbd4a7aab627df79d3
13462,NEAR MISS 13462 - CHEMICAL INJECTION LINE FAILURE AT PRESSURE RELEASE,OCCURRED_AT,ALUMINIUM TEST CELL DOOR FRAME,5b084ca6a71b741b297983c93e39c921befd038233e1785a28bc1c5bedd76bcdfb47755127145782fbaf0e530d0978b2fa35c906ffc1c18f89b6f13c9c6b4457,d07dacb2-93c0-46f9-884a-63d0a58772ba,40637177d153971db378fccd788edd1ff705b176915cdcbc8195c54e362cdcb52717a949aa3a8e6bd9cd2f143bbb43981a11d51ed3e929cbd4a7aab627df79d3
13462,NEAR MISS 13462 - CHEMICAL INJECTION LINE FAILURE AT PRESSURE RELEASE,OCCURRED_AT,2022-08-31,5b084ca6a71b741b297983c93e39c921befd038233e1785a28bc1c5bedd76bcdfb47755127145782fbaf0e530d0978b2fa35c906ffc1c18f89b6f13c9c6b4457,8c921e4f-506f-41c7-a9c5-60ca85ce40cb,40637177d153971db378fccd788edd1ff705b176915cdcbc8195c54e362cdcb52717a949aa3a8e6bd9cd2f143bbb43981a11d51ed3e929cbd4a7aab627df79d3
13462,NEAR MISS 13462 - CHEMICAL INJECTION LINE FAILURE AT PRESSURE RELEASE,INVOLVED,P4000093499 TUBING HANGER,5b084ca6a71b741b297983c93e39c921befd038233e1785a28bc1c5bedd76bcdfb47755127145782fbaf0e530d0978b2fa35c906ffc1c18f89b6f13c9c6b4457,259e6a77-3894-4bdf-92f8-b8cb870812bf,40637177d153971db378fccd788edd1ff705b176915cdcbc8195c54e362cdcb52717a949aa3a8e6bd9cd2f143bbb43981a11d51ed3e929cbd4a7aab627df79d3
13467,ACCIDENT 13467 - SPIRITED LEFT ANKLE DUE TO STEPPING ON EQUIPMENT IN TRUCK BED,INVOLVED,TECHNIPFMC TECHNOLOGIES DE MEXICO SA DE CV,7e51d2f38b17b403eb8f2a6de8e0273ca56baccd5b45675012402da7bda583a174931937a5f35ccda58899a0f47e813e1662fa2714a31d36bc2dc4a5afb3e2ec,55a1a572-c417-426c-9d48-a337688c08f4,00808b63d0023d95dec341228856c1774f1fcab43a3964b2eea9175d1c09dcf3670539b33ede5bcf74dd851614e11a70f752313085e3e689be5345d3372afa27
13467,ACCIDENT 13467 - SPIRITED LEFT ANKLE DUE TO STEPPING ON EQUIPMENT IN TRUCK BED,AFFECTED,LEFT ANKLE,7e51d2f38b17b403eb8f2a6de8e0273ca56baccd5b45675012402da7bda583a174931937a5f35ccda58899a0f47e813e1662fa2714a31d36bc2dc4a5afb3e2ec,e1302be8-03b0-4ba7-bdd7-cb40dbf79d15,00808b63d0023d95dec341228856c1774f1fcab43a3964b2eea9175d1c09dcf3670539b33ede5bcf74dd851614e11a70f752313085e3e689be5345d3372afa27
13474,ACCIDENT 13474 - S05 HIGHBALL LIP LAÇERATION,USED_IN,FITTINGS,ea30eb8fbb75569b5f035c1d7f447b82e3135fb0a3a2afc12216eb87e32bf7640ecdb08524963ee99fbb8ac099b6aea8065c4c3df4de23187e1c24de533cb907,308cdf92-d738-4ab1-97ee-78c57ad6cbcd,91f1d6f8e2f67eb5d5d45148d4fa25e0d56745d2a61fc327d7ed3d264beafd00a7355d8f071f761069c9c86ae1b5bf49c6a0add90b4e22624571dd4393cb40b3
13474,ACCIDENT 13474 - S05 HIGHBALL LIP LAÇERATION,OCCURRED_AT,GREMP CAMPUS (GENERATION PARK),ea30eb8fbb75569b5f035c1d7f447b82e3135fb0a3a2afc12216eb87e32bf7640ecdb08524963ee99fbb8ac099b6aea8065c4c3df4de23187e1c24de533cb907,1db31215-16fb-45b8-80ea-70e255a1e535,91f1d6f8e2f67eb5d5d45148d4fa25e0d56745d2a61fc327d7ed3d264beafd00a7355d8f071f761069c9c86ae1b5bf49c6a0add90b4e22624571dd4393cb40b3
13474,ACCIDENT 13474 - S05 HIGHBALL LIP LAÇERATION,INVOLVED,CRANE,ea30eb8fbb75569b5f035c1d7f447b82e3135fb0a3a2afc12216eb87e32bf7640ecdb08524963ee99fbb8ac099b6aea8065c4c3df4de23187e1c24de533cb907,e3e1dbe3-407d-4639-9254-e74f722528da,91f1d6f8e2f67eb5d5d45148d4fa25e0d56745d2a61fc327d7ed3d264beafd00a7355d8f071f761069c9c86ae1b5bf49c6a0add90b4e22624571dd4393cb40b3
13735,NEAR MISS 13735 - ACCIDENT WHERE TECHNICIAN ATTEMPTED TO OPEN DOOR LOCKS WITH PRESSURIZED EQUIPMENT (ACCUMULATOR) DURING VALVE QUALIFICATION,OCCURRED_AT,2023-03-21,3d719b2f2ebf981f273c30e901414dd03bb815609370bd7b497bd3c47b0fb29b3c0fe6b45b8bcc225d7cb5c621bad0332685b6ce5d9d5b4da9bad65231b16acf,a7c83099-68ab-485d-809c-d8b77dcda6e3,42b6ce9ca1c5825a1cb267c030eaa438fc993da8ed0720dfa5d8679d51bc3122468e67cfe44a058239bb73ddaa7ad065d143faaf6e9dd1a38183fca19b619e41
13735,NEAR MISS 13735 - ACCIDENT WHERE TECHNICIAN ATTEMPTED TO OPEN DOOR LOCKS WITH PRESSURIZED EQUIPMENT (ACCUMULATOR) DURING VALVE QUALIFICATION,OCCURRED_AT,HYDERABAD ENGINEERING & TEST CENTER,3d719b2f2ebf981f273c30e901414dd03bb815609370bd7b497bd3c47b0fb29b3c0fe6b45b8bcc225d7cb5c621bad0332685b6ce5d9d5b4da9bad65231b16acf,0cb50ae0-89ea-41fb-a4af-0ece8e1fd13f,42b6ce9ca1c5825a1cb267c030eaa438fc993da8ed0720dfa5d8679d51bc3122468e67cfe44a058239bb73ddaa7ad065d143faaf6e9dd1a38183fca19b619e41
13735,NEAR MISS 13735 - ACCIDENT WHERE TECHNICIAN ATTEMPTED TO OPEN DOOR LOCKS WITH PRESSURIZED EQUIPMENT (ACCUMULATOR) DURING VALVE QUALIFICATION,OCCURRED_AT,2023-0303-21,3d719b2f2ebf981f273c30e901414dd03bb815609370bd7b497bd3c47b0fb29b3c0fe6b45b8bcc225d7cb5c621bad0332685b6ce5d9d5b4da9bad65231b16acf,859e4c39-3514-4481-8b81-4261d1df0e3e,42b6ce9ca1c5825a1cb267c030eaa438fc993da8ed0720dfa5d8679d51bc3122468e67cfe44a058239bb73ddaa7ad065d143faaf6e9dd1a38183fca19b619e41
13735,NEAR MISS 13735 - ACCIDENT WHERE TECHNICIAN ATTEMPTED TO OPEN DOOR LOCKS WITH PRESSURIZED EQUIPMENT (ACCUMULATOR) DURING VALVE QUALIFICATION,"<DATE
<relation_type",2023-03-21 - 20TH MARCH HYDERABAD CAMPUS INCIDENT DATE,3d719b2f2ebf981f273c30e901414dd03bb815609370bd7b497bd3c47b0fb29b3c0fe6b45b8bcc225d7cb5c621bad0332685b6ce5d9d5b4da9bad65231b16acf,5e06bc4f-e026-4362-96b8-a7224e122eac,42b6ce9ca1c5825a1cb267c030eaa438fc993da8ed0720dfa5d8679d51bc3122468e67cfe44a058239bb73ddaa7ad065d143faaf6e9dd1a38183fca19b619e41
13847,ACCIDENT LD3971 - COMPANY VEHICLE BACKED INTO TELEPHONE POLE AT EMPLOYEE'S HOME,OCCURRED_AT,TELEPHONE POLICE,4a79b64f5d8cedcfc1db4f374bd623e27366624f4127ca5820d96fd9d8a130af9abd22b7243a2aae6a9d99ef8d1347e89a060cd3d8f532dd71c5ce178c30478f,405ccf6b-c3f8-4c8d-a06b-7fd018ae15bf,410de924254634633c18a26eeb78e6a786022d5893122f1b912060e69435423f5e80b3d5e785910e470650994d74329603924ee2676eb53d6e618093c54a3428
13847,ACCIDENT LD3971 - COMPANY VEHICLE BACKED INTO TELEPHONE POLE AT EMPLOYEE'S HOME,INVOLVED,LD3971 VEHICLE,4a79b64f5d8cedcfc1db4f374bd623e27366624f4127ca5820d96fd9d8a130af9abd22b7243a2aae6a9d99ef8d1347e89a060cd3d8f532dd71c5ce178c30478f,31bb5206-00d8-4380-b22a-d1f9de0337ed,410de924254634633c18a26eeb78e6a786022d5893122f1b912060e69435423f5e80b3d5e785910e470650994d74329603924ee2676eb53d6e618093c54a3428
13847,ACCIDENT LD3971 - COMPANY VEHICLE BACKED INTO TELEPHONE POLE AT EMPLOYEE'S HOME,CAUSED_BY,LD3971 VEHICLE DRIVING INAUDITIBLE_BY_NORMAL_PERSONS,4a79b64f5d8cedcfc1db4f374bd623e27366624f4127ca5820d96fd9d8a130af9abd22b7243a2aae6a9d99ef8d1347e89a060cd3d8f532dd71c5ce178c30478f,ecac256c-fa86-40d5-b1cb-bef3322077bd,410de924254634633c18a26eeb78e6a786022d5893122f1b912060e69435423f5e80b3d5e785910e470650994d74329603924ee2676eb53d6e618093c54a3428
13847,ACCIDENT LD3971 - COMPANY VEHICLE BACKED INTO TELEPHONE POLE AT EMPLOYEE'S HOME,OCCURRED_AT,MUNCY SERVICE BASE CAMPUS 2,4a79b64f5d8cedcfc1db4f374bd623e27366624f4127ca5820d96fd9d8a130af9abd22b7243a2aae6a9d99ef8d1347e89a060cd3d8f532dd71c5ce178c30478f,6015ceb0-f791-4c81-b5b5-8e0fb1e190f0,410de924254634633c18a26eeb78e6a786022d5893122f1b912060e69435423f5e80b3d5e785910e470650994d74329603924ee2676eb53d6e618093c54a3428
14291,ACCIDENT 14291 - FIRST AID TREATMENT FOR BACK PAIN IN MERO 1 FIELD.,OCCURRED_AT,MERO 1 FIELD,94b25f9dd158c0995cae501340eaa50d56add395ca26a081da670f8ce182db9edd70c585df4b2d2c5645e539c65d7cbdf4fb683f107669e7f53abdaf02d9c253,f484f7d6-e80c-427d-bd20-f7c7e350ec95,006eb4672389b116500906e92d1985a459b27278be8ed7cffaa72055cf13d4aa4eeed338e6eead29673380cec9d8e34c15396e13b88c85c0faf58245b3ad62d6
14291,ACCIDENT 14291 - FIRST AID TREATMENT FOR BACK PAIN IN MERO 1 FIELD.,AFFECTED,BACK PAIN,94b25f9dd158c0995cae501340eaa50d56add395ca26a081da670f8ce182db9edd70c585df4b2d2c5645e539c65d7cbdf4fb683f107669e7f53abdaf02d9c253,597fcf77-e393-483d-9d79-19ce60616f1c,006eb4672389b116500906e92d1985a459b27278be8ed7cffaa72055cf13d4aa4eeed338e6eead29673380cec9d8e34c15396e13b88c85c0faf58245b3ad62d6
14291,ACCIDENT - COLABORATOR SENTIENCE BACK PAIN AFTER LIFTING ROV TOOL WEIGHT,NONE,"COLLEAGUE (NOT PROVIDED IN INPUT, SO NO RELATION TUPLE)",4427998408090dc608d2c6fbfb1afa71e32e5b35aa1fb5a660019657eff7856f5802c954450cee0974983f57ff54952a4796e1efb5e315c2ccd3236dfa5b2c0b,7175eb57-a27d-4e0a-b3b5-fbb278b7a92e,006eb4672389b116500906e92d1985a459b27278be8ed7cffaa72055cf13d4aa4eeed338e6eead29673380cec9d8e34c15396e13b88c85c0faf58245b3ad62d6
