id_l,id_r,type,title_l,title_r,score,nums_l,nums_r,num_jaccard,block_key,weak_match
d6bfd93b-6965-45d7-a08b-79d851b9ddda,b926bc66-9fff-48a9-bbf8-046102a2203a,EQUIPMENT,DEEP-C DREDGER (SD-020),DEEP-C DREDGER (SD-035),0.9047619047619048,020,035,0.0,EQUIPMENT|DEEP|5,False
6909456c-8996-46be-a7b4-7a13e856bc0b,f712154b-eaeb-48a8-a18e-794b7f6c784d,EQUIPMENT,DEEP-C DREDGER (SD-022),DEEP-C DREDGER (SD-087),0.9047619047619048,022,087,0.0,EQUIPMENT|DEEP|5,False
d70ca417-3be7-46d1-b539-acd502b6e2c2,59dcdc74-96ec-4c1f-a0d5-53ea1a69d41c,ORGANIZATION,EMPLOYEE ID 10034563,EMPLOYEE (ID# 10023763),0.9,10034563,10023763,0.0,ORGANIZATION|EMPLOYEE|5,False
2db1a3b0-53f5-4557-b4d6-9eff4a9e44e7,a834aba1-c22a-4e98-ac01-7271fbafce1c,EQUIPMENT,COMPANY VEHICLE LD3843,COMPANY VEHICLE LD3954,0.9090909090909092,3843,3954,0.0,EQUIPMENT|COMPANY|5,False
9509f499-cf6f-4f22-b819-9c018217e292,ba0d22d5-3e6f-461c-b09c-b1144cd61b5a,LOCATION,YAMAL LNG PROJECT - SABETTA,YAMAL LNG PROJECT SABETTA,1.0,,,1.0,LOCATION|YAMAL|6,True
df5af68d-60b2-46a4-9cae-38e319fd4d75,1bc5551e-7d67-439b-b2fd-121cdcdca48f,EQUIPMENT,DEEP-C DREDGER (SD-104),DEEP-C DREDGER (SD-109),0.9523809523809524,104,109,0.0,EQUIPMENT|DEEP|5,False
0a5c13fe-e4eb-4a69-85e1-c8cf69a83972,98d50bf1-d27b-4d2f-b943-4e49b25a07cc,EQUIPMENT,DEEP-C DREDGER (SD-015),DEEP-C DREDGER (SD-064),0.9047619047619048,015,064,0.0,EQUIPMENT|DEEP|5,False
e1b3062c-9c05-4c85-8ae3-c78b44e5f165,3f79025d-b779-41af-b65c-ee1aad33d2ad,EQUIPMENT,COMPANY VEHICLE LD3830,COMPANY VEHICLE LD3860,0.9545454545454546,3830,3860,0.0,EQUIPMENT|COMPANY|5,False
5298353f-afdf-4fc1-a91c-be8e300ba659,e44a0160-7914-4743-9670-a94d72876c02,EQUIPMENT,DEEP-C DREDGER (SD-055),DEEP-C DREDGER (SD-059),0.9523809523809524,055,059,0.0,EQUIPMENT|DEEP|5,False
3a6c5c6f-b128-4dd4-8cd9-7e8033b2f9af,769eb7f9-3244-468a-b2ee-390a54529df4,EQUIPMENT,DEEP-C DREDGER (SD-001),DEEP-C DREDGER (SD-036),0.9047619047619048,001,036,0.0,EQUIPMENT|DEEP|5,False
b77a9d5f-34f0-4d6b-8952-b75f74a599b1,00df7db5-9e56-4d53-af7f-7b483fcf8bc6,EQUIPMENT,COMPANY VEHICLE LD3562,COMPANY VEHICLE LD3969,0.9090909090909092,3562,3969,0.0,EQUIPMENT|COMPANY|5,False
9ea38fb3-460e-48f4-ba5e-922fa80f2207,b9a9ea77-d659-4929-a9cc-a46c3dc5464e,EQUIPMENT,DEEP-C DREDGER (SD-011),DEEP-C DREDGER (SD-120),0.9047619047619048,011,120,0.0,EQUIPMENT|DEEP|5,False
7561a911-42d8-47f2-8c82-cba63a506486,22a2f2a2-4bc6-4ebe-ba49-93ef38170662,EQUIPMENT,DEEP-C DREDGER (SD-052),DEEP-C DREDGER (SD-092),0.9523809523809524,052,092,0.0,EQUIPMENT|DEEP|5,False
fa385680-94d9-4df6-beff-35831e22b474,4d1d3f50-f72d-4aef-83f7-43e61c5d9318,EQUIPMENT,DEEP-C DREDGER (SD-115),DEEP-C DREDGER (SD-116),0.9523809523809524,115,116,0.0,EQUIPMENT|DEEP|5,False
b28674d9-ef4c-49a8-9e3c-7ac616f9c589,a15cbeae-1101-450c-9886-9b087bd9f4ac,LOCATION,BUILDING,BUILDING 15,1.0,,15,0.0,LOCATION|BUILDING|2,False
607559c2-51e8-44bf-a9e9-79c7d93114a6,a67c677b-3c69-40fd-b263-544701b1177c,EQUIPMENT,CEILING TILES,CEILING TILE,0.96,,,1.0,EQUIPMENT|CEILING|3,True
82b82943-1c78-4c54-880b-198bc9f67363,f962da10-fe4e-4f19-9573-91d0d41b3dbc,EQUIPMENT,DEEP-C DREDGER (SD-018),DEEP-C DREDGER (SD-078),0.9523809523809524,018,078,0.0,EQUIPMENT|DEEP|5,False
73b8322a-bc16-48a4-9bd9-e538b135ae7b,bbefc044-d392-46eb-933e-81d1d647932f,EQUIPMENT,DEEP-C DREDGER (SD-006),DEEP-C DREDGER (SD-082),0.9047619047619048,006,082,0.0,EQUIPMENT|DEEP|5,False
1f2e2f01-b3ba-4685-8546-b0177626ce25,5298353f-afdf-4fc1-a91c-be8e300ba659,EQUIPMENT,DEEP-C DREDGER (SD-050),DEEP-C DREDGER (SD-055),0.9523809523809524,050,055,0.0,EQUIPMENT|DEEP|5,False
6909456c-8996-46be-a7b4-7a13e856bc0b,6d4e7866-1586-45c8-96b7-d37efe828f4c,EQUIPMENT,DEEP-C DREDGER (SD-022),DEEP-C DREDGER (SD-049),0.9047619047619048,022,049,0.0,EQUIPMENT|DEEP|5,False
311c18e2-bd3c-42d2-913b-a81f172827ed,be307043-f0d4-4b5e-bf1d-0636bc48093e,LOCATION,GREECE/KP 186,GREECE/KP 188,0.923076923076923,186,188,0.0,LOCATION|GREECE|3,False
a54bd296-ee4b-4cd7-96b8-c8e8af65a916,029b2dd5-1c57-4962-af6a-d3d073046d50,LOCATION,WORKSHOP,WORKSHOP V1,1.0,,1,0.0,LOCATION|WORKSHOP|2,False
1787a705-a688-468d-a79d-475cfbfee187,f33b7a3d-1cd7-4115-9804-8887077d16be,EQUIPMENT,DEEP-C DREDGER (SD-005),DEEP-C DREDGER (SD-063),0.9047619047619048,005,063,0.0,EQUIPMENT|DEEP|5,False
c130e6ab-c222-481c-acfb-6c51cda7ecba,c35b23b1-782c-495b-908d-1872d03fa0ad,EQUIPMENT,DEEP-C DREDGER (SD-008),DEEP-C DREDGER (SD-061),0.9047619047619048,008,061,0.0,EQUIPMENT|DEEP|5,False
4d15c2c4-f2ad-40fb-9fc1-9c4641c61cdc,8dc03ae3-3b59-43ee-9702-665eeefa5b09,EQUIPMENT,DEEP-C DREDGER (SD-004),DEEP-C DREDGER (SD-046),0.9523809523809524,004,046,0.0,EQUIPMENT|DEEP|5,False
6c6cf49e-631e-4ce7-9645-85891ddff4a9,20085c59-4f99-43d7-a727-d44bdac28d79,ORGANIZATION,EMPLOYEE,EMPLOYEE #2,1.0,,2,0.0,ORGANIZATION|EMPLOYEE|2,False
4e09b6ee-2823-4cdc-8405-c26659bcf2ea,59043f5c-c89f-47ac-8051-945a5f3e89fc,LOCATION,"FRANCE, LE TRAIT",FRANCE - LE TRAIT,1.0,,,1.0,LOCATION|FRANCE|3,True
f12fbbe3-ecb5-4cb4-8d07-1dce4aeb6588,3d5e6e1b-b10e-4add-aa8c-f3164cad697a,EQUIPMENT,DEEP-C DREDGER (SD-002),DEEP-C DREDGER (SD-016),0.9047619047619048,002,016,0.0,EQUIPMENT|DEEP|5,False
212bf37e-499e-4184-b086-0b38a7aeb445,d6124611-61dc-4e30-b2fc-bceda953a842,EQUIPMENT,COMPANY VEHICLE LD3964,COMPANY VEHICLE LD3854,0.9090909090909092,3964,3854,0.0,EQUIPMENT|COMPANY|5,False
99b353bb-1902-4d68-a2fb-a38593addbd6,f45354e8-3e93-475b-af4e-714539a06770,EQUIPMENT,DEEP-C DREDGER (SD-058),DEEP-C DREDGER (SD-068),0.9523809523809524,058,068,0.0,EQUIPMENT|DEEP|5,False
b4cd361a-4e6c-4158-90e7-6f985194e949,c6f95412-a785-4cb3-97fe-e177f17f760b,EQUIPMENT,DEEP-C DREDGER (SD-028),DEEP-C DREDGER (SD-080),0.9523809523809524,028,080,0.0,EQUIPMENT|DEEP|5,False
7561a911-42d8-47f2-8c82-cba63a506486,99b353bb-1902-4d68-a2fb-a38593addbd6,EQUIPMENT,DEEP-C DREDGER (SD-052),DEEP-C DREDGER (SD-058),0.9523809523809524,052,058,0.0,EQUIPMENT|DEEP|5,False
bbefc044-d392-46eb-933e-81d1d647932f,d4b817db-0316-49dc-b6cd-5cb4a89ccffd,EQUIPMENT,DEEP-C DREDGER (SD-082),DEEP-C DREDGER (SD-108),0.9523809523809524,082,108,0.0,EQUIPMENT|DEEP|5,False
33c7b1e1-330a-4986-bd98-a50fd6958292,0c2044a9-95a1-474b-aeba-d97c0201ffea,ORGANIZATION,PROJECT ENGINEERS,PROJECT ENGINEER,0.9696969696969696,,,1.0,ORGANIZATION|PROJECT|4,True
b72a5bb7-e7bb-482c-80e6-7b40ab972276,52fc3246-6f44-4d55-869f-692ff30ade8e,EQUIPMENT,COMPANY VEHICLE LD5533,COMPANY VEHICLE LD5578,0.9090909090909092,5533,5578,0.0,EQUIPMENT|COMPANY|5,False
bbefc044-d392-46eb-933e-81d1d647932f,022f3a0f-c02a-4808-803e-d5738fd9112e,EQUIPMENT,DEEP-C DREDGER (SD-082),DEEP-C DREDGER (SD-083),0.9523809523809524,082,083,0.0,EQUIPMENT|DEEP|5,False
7e052c5f-cb69-40f6-bfee-3b62705bd962,52fc3246-6f44-4d55-869f-692ff30ade8e,EQUIPMENT,COMPANY VEHICLE LD3784,COMPANY VEHICLE LD5578,0.9090909090909092,3784,5578,0.0,EQUIPMENT|COMPANY|5,False
6909456c-8996-46be-a7b4-7a13e856bc0b,c324db46-cbcf-4546-a023-f1822c532707,EQUIPMENT,DEEP-C DREDGER (SD-022),DEEP-C DREDGER (SD-076),0.9047619047619048,022,076,0.0,EQUIPMENT|DEEP|5,False
2dde4662-e833-4f78-990a-6d554eb21d02,d058c42b-373c-4f97-baa4-446bc6f14273,EQUIPMENT,DEEP-C DREDGER (SD-019),DEEP-C DREDGER (SD-030),0.9047619047619048,019,030,0.0,EQUIPMENT|DEEP|5,False
a7e247b2-6794-4f5a-ab7c-0f77ac57249f,7ddb58af-46eb-4a54-a304-e4800b7b8a3a,EQUIPMENT,DEEP-C DREDGER (SD-026),DEEP-C DREDGER (SD-106),0.9523809523809524,026,106,0.0,EQUIPMENT|DEEP|5,False
8af1b843-eaa8-4567-b40d-9b2f40d3e54c,e45e1383-26b6-4a20-91e0-50f14973dc20,EQUIPMENT,DEEP-C DREDGER (SD-009),DEEP-C DREDGER (SD-081),0.9047619047619048,009,081,0.0,EQUIPMENT|DEEP|5,False
4d15c2c4-f2ad-40fb-9fc1-9c4641c61cdc,42833cae-a5b5-4b89-96ce-1a375e0cbbd1,EQUIPMENT,DEEP-C DREDGER (SD-004),DEEP-C DREDGER (SD-098),0.9047619047619048,004,098,0.0,EQUIPMENT|DEEP|5,False
fe573f90-bcad-485f-a391-23acc45f594b,00df7db5-9e56-4d53-af7f-7b483fcf8bc6,EQUIPMENT,COMPANY VEHICLE LD3597,COMPANY VEHICLE LD3969,0.9090909090909092,3597,3969,0.0,EQUIPMENT|COMPANY|5,False
d490926f-88dd-450b-b0a7-8b95c3716976,c931f625-fa46-4532-a791-50f68689a57b,EQUIPMENT,COMPANY VEHICLE LD3878,COMPANY VEHICLE LD3820,0.9090909090909092,3878,3820,0.0,EQUIPMENT|COMPANY|5,False
ad3beff9-7c66-4e80-907a-ce8b72459a8b,f338c942-7b2f-4fbb-9aec-3dcf2b1c5e6f,EQUIPMENT,COMPANY VEHICLE LD5504,COMPANY VEHICLE LD5577,0.9090909090909092,5504,5577,0.0,EQUIPMENT|COMPANY|5,False
7bf5937c-d2df-42f8-bddf-04292a74c51c,156bff14-0bbc-4558-85bd-33dd8026fb44,EQUIPMENT,DEEP-C DREDGER (SD-071),DEEP-C DREDGER (SD-089),0.9047619047619048,071,089,0.0,EQUIPMENT|DEEP|5,False
eacb8d7b-fccd-4048-9d69-78751adba2b6,b4c5d976-d95e-4253-9fd9-a28e5f1a9310,EQUIPMENT,LIFEBOAT,LIFEBOAT 1,1.0,,1,0.0,EQUIPMENT|LIFEBOAT|2,True
a5be9442-d937-4d1b-8c95-694dbb0e9579,fe573f90-bcad-485f-a391-23acc45f594b,EQUIPMENT,COMPANY VEHICLE LD3478,COMPANY VEHICLE LD3597,0.9090909090909092,3478,3597,0.0,EQUIPMENT|COMPANY|5,False
d70ca417-3be7-46d1-b539-acd502b6e2c2,bd6d0792-b35f-4ee8-a4aa-9b0c25fa5f17,ORGANIZATION,EMPLOYEE ID 10034563,EMPLOYEE (ID 10015631),0.9,10034563,10015631,0.0,ORGANIZATION|EMPLOYEE|5,False
73b8322a-bc16-48a4-9bd9-e538b135ae7b,50612ed9-b08c-4cc6-9124-398fcb615849,EQUIPMENT,DEEP-C DREDGER (SD-006),DEEP-C DREDGER (SD-033),0.9047619047619048,006,033,0.0,EQUIPMENT|DEEP|5,False
1787a705-a688-468d-a79d-475cfbfee187,5298353f-afdf-4fc1-a91c-be8e300ba659,EQUIPMENT,DEEP-C DREDGER (SD-005),DEEP-C DREDGER (SD-055),0.9523809523809524,005,055,0.0,EQUIPMENT|DEEP|5,False
3a6c5c6f-b128-4dd4-8cd9-7e8033b2f9af,f33b7a3d-1cd7-4115-9804-8887077d16be,EQUIPMENT,DEEP-C DREDGER (SD-001),DEEP-C DREDGER (SD-063),0.9047619047619048,001,063,0.0,EQUIPMENT|DEEP|5,False
b4cd361a-4e6c-4158-90e7-6f985194e949,1bc5551e-7d67-439b-b2fd-121cdcdca48f,EQUIPMENT,DEEP-C DREDGER (SD-028),DEEP-C DREDGER (SD-109),0.9047619047619048,028,109,0.0,EQUIPMENT|DEEP|5,False
950be9de-2de3-42d9-a96d-526fe325c47d,6c791554-365b-46dd-9a06-7a69b9d514ee,EQUIPMENT,COMPANY VEHICLE LD3797,COMPANY VEHICLE LD3775,0.9545454545454546,3797,3775,0.0,EQUIPMENT|COMPANY|5,False
09c560d1-e56e-4103-a5a4-951e087ad268,f4ff0fb5-e653-4d7b-ab89-bcb2ea312943,LOCATION,BUILDING 46,BUILDING 14,0.9090909090909092,46,14,0.0,LOCATION|BUILDING|2,False
ef763c90-950a-4baf-8c93-2bc6d61d255b,8ff1dab0-ce00-41f9-a48f-36ec57f1e715,EQUIPMENT,DEEP-C DREDGER (SD-047),DEEP-C DREDGER (SD-065),0.9047619047619048,047,065,0.0,EQUIPMENT|DEEP|5,False
73b8322a-bc16-48a4-9bd9-e538b135ae7b,c130e6ab-c222-481c-acfb-6c51cda7ecba,EQUIPMENT,DEEP-C DREDGER (SD-006),DEEP-C DREDGER (SD-008),0.9523809523809524,006,008,0.0,EQUIPMENT|DEEP|5,False
2a354888-d90a-42f2-8fb6-4af1e30e3d2e,3ed5131c-760d-459a-993a-70d03af67bae,EQUIPMENT,COMPANY VEHICLE LD5556,COMPANY VEHICLE LD5582,0.9090909090909092,5556,5582,0.0,EQUIPMENT|COMPANY|5,False
f8f25c45-bfe5-46bb-bf4f-05b5bfc99191,a9be8c2d-1939-49ba-9e97-7b0815d9d701,EQUIPMENT,DEEP-C DREDGER (SD-112),DEEP-C DREDGER (SD-117),0.9523809523809524,112,117,0.0,EQUIPMENT|DEEP|5,False
3b110d55-d08d-42dd-930f-d7b9695a1954,296d317c-b3bb-456f-a103-1bbd8f79d803,EQUIPMENT,DEEP-C DREDGER (SD-066),DEEP-C DREDGER (SD-067),0.9523809523809524,066,067,0.0,EQUIPMENT|DEEP|5,False
f0c65298-2086-415f-8578-9b4385da92bb,a46f140b-8a26-4a38-bf13-ab3f93775608,LOCATION,DECK,DECK A,1.0,,,1.0,LOCATION|DECK|1,True
98d50bf1-d27b-4d2f-b943-4e49b25a07cc,b98c28da-6ba4-4b23-ae99-be367ad2e6e8,EQUIPMENT,DEEP-C DREDGER (SD-064),DEEP-C DREDGER (SD-094),0.9523809523809524,064,094,0.0,EQUIPMENT|DEEP|5,False
9862ba8c-42d3-4306-bdbd-00f68222378d,1dda77d0-07be-4c92-8237-ca6d7021663b,LOCATION,"UNKNOWN, HOUMA, USA, NORTH AMERICA",UNKNOWN - UNKNOWN - UNKNOWN - UNKNOWN,1.0,,,1.0,LOCATION|UNKNOWN|7,True
3a6c5c6f-b128-4dd4-8cd9-7e8033b2f9af,f5387631-82f6-4c4e-a4ef-5fb5966698e1,EQUIPMENT,DEEP-C DREDGER (SD-001),DEEP-C DREDGER (SD-091),0.9523809523809524,001,091,0.0,EQUIPMENT|DEEP|5,False
3070b315-db3b-417a-a708-d0c19bcac73f,f7a3fa06-7dc2-4fce-a602-ce6c79db00b9,LOCATION,ZOBSOLETE - ERIE MANUFACTURING,ZOBSOLETE - LENEXA MANUFACTURING,0.9019607843137254,,,1.0,LOCATION|ZOBSOLETE|7,False
2dde4662-e833-4f78-990a-6d554eb21d02,915e97d0-694d-4e3c-b3d1-43316a96716f,EQUIPMENT,DEEP-C DREDGER (SD-019),DEEP-C DREDGER (SD-069),0.9523809523809524,019,069,0.0,EQUIPMENT|DEEP|5,False
2dde4662-e833-4f78-990a-6d554eb21d02,6d0a7c9c-069c-4bf6-becd-c8fed5edcc08,EQUIPMENT,DEEP-C DREDGER (SD-019),DEEP-C DREDGER (SD-070),0.9047619047619048,019,070,0.0,EQUIPMENT|DEEP|5,False
022f3a0f-c02a-4808-803e-d5738fd9112e,e5737d68-3b96-46a6-b723-a978301656d7,EQUIPMENT,DEEP-C DREDGER (SD-083),DEEP-C DREDGER (SD-093),0.9523809523809524,083,093,0.0,EQUIPMENT|DEEP|5,False
0ce97fed-b2de-43ea-84ff-623021cb10ac,22a2f2a2-4bc6-4ebe-ba49-93ef38170662,EQUIPMENT,DEEP-C DREDGER (SD-037),DEEP-C DREDGER (SD-092),0.9047619047619048,037,092,0.0,EQUIPMENT|DEEP|5,False
534645e1-f55b-4ed1-8bc7-ef8a4912b6d7,cc8f93fc-ccbc-447f-a9db-fc7217253cdf,LOCATION,DAMEN SHIPREPAIR AMSTERDAM,"DAMEN SHIPREPAIR, AMSTERDAM",1.0,,,1.0,LOCATION|DAMEN|6,True
006fb6ff-c643-4ea9-ba36-760ba2372379,f377e5e8-25bf-4de2-becc-2783810895d7,LOCATION,"NORTH SEA ATLANTIC, ABERDEEN, UK, EUROPE","NORTH SEA ATLANTIC - ABERDEEN, UK, EUROPE",1.0,,,1.0,LOCATION|NORTH|9,True
82b82943-1c78-4c54-880b-198bc9f67363,42833cae-a5b5-4b89-96ce-1a375e0cbbd1,EQUIPMENT,DEEP-C DREDGER (SD-018),DEEP-C DREDGER (SD-098),0.9523809523809524,018,098,0.0,EQUIPMENT|DEEP|5,False
3a6c5c6f-b128-4dd4-8cd9-7e8033b2f9af,e9172a74-8b5f-4a11-84d1-143c26e0f95f,EQUIPMENT,DEEP-C DREDGER (SD-001),DEEP-C DREDGER (SD-010),0.9523809523809524,001,010,0.0,EQUIPMENT|DEEP|5,False
a60079d3-da0f-49ac-83bb-d882c5e30b6c,1787a705-a688-468d-a79d-475cfbfee187,EQUIPMENT,DEEP-C DREDGER (SD-003),DEEP-C DREDGER (SD-005),0.9523809523809524,003,005,0.0,EQUIPMENT|DEEP|5,False
a596dd62-130e-4fff-9273-57decd24f60f,b2d6b1ff-8823-4ad3-a43e-2b2752a5e2d8,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-048),0.9523809523809524,034,048,0.0,EQUIPMENT|DEEP|5,False
a765203a-251d-40e7-af6e-44e0f05a00b9,a83022f4-4975-43de-96cc-a1c6cb20dc34,EQUIPMENT,WASTE WATER TANKS,WASTE WATER TANK,0.9696969696969696,,,1.0,EQUIPMENT|WASTE|4,True
4d15c2c4-f2ad-40fb-9fc1-9c4641c61cdc,5f653b0e-6b66-4247-97b9-27d88342a04a,EQUIPMENT,DEEP-C DREDGER (SD-004),DEEP-C DREDGER (SD-107),0.9047619047619048,004,107,0.0,EQUIPMENT|DEEP|5,False
4d1d3f50-f72d-4aef-83f7-43e61c5d9318,b9a9ea77-d659-4929-a9cc-a46c3dc5464e,EQUIPMENT,DEEP-C DREDGER (SD-116),DEEP-C DREDGER (SD-120),0.9047619047619048,116,120,0.0,EQUIPMENT|DEEP|5,False
4d519c48-154c-4a2d-a358-e741164b2449,86480a39-378c-42e9-9b8d-61b23edf0771,EQUIPMENT,214-PAU-003,214-PAU-002,0.9090909090909092,214|003,214|002,0.3333333333333333,EQUIPMENT|214|2,False
f82d3f0e-a8e7-43ad-95e1-ed7a0e392c3b,b4fcf425-4f7f-4d68-85a9-cc22e9022e6a,LOCATION,TEST CELL,TEST CELL 2,1.0,,2,0.0,LOCATION|TEST|2,False
06fcbd54-2805-48e8-bda8-724944253a82,6d0a7c9c-069c-4bf6-becd-c8fed5edcc08,EQUIPMENT,DEEP-C DREDGER (SD-027),DEEP-C DREDGER (SD-070),0.9523809523809524,027,070,0.0,EQUIPMENT|DEEP|5,False
296d317c-b3bb-456f-a103-1bbd8f79d803,2670f357-7ddd-4ffb-ad71-660324028ee2,EQUIPMENT,DEEP-C DREDGER (SD-067),DEEP-C DREDGER (SD-077),0.9523809523809524,067,077,0.0,EQUIPMENT|DEEP|5,False
b67d7095-dc29-4023-a0ee-cce4cf9eb805,3578442a-b17a-4d65-969b-e218d3a0eb42,LOCATION,MISSING WORKPLACE: WORKPLACE - YARDS/BASES - OTHER AND LOCATION: UNITED STATES - ODESSA,MISSING WORKPLACE: WORKPLACE - YARDS/BASES AND LOCATION: UNITED STATES - BLAIRSVILLE,0.903225806451613,,,1.0,LOCATION|MISSING|19,False
e8836053-2cf6-46c5-aec5-bc943f898115,f4174137-0db6-4c3b-9ab1-93ce0dde09a7,LOCATION,MISSING WORKPLACE: WORKPLACE - MANUFACTURING SITES - 2. SUBSEA INFRASTRUCTURE - FLEXIBLES  - FLEXI FRANCE (FLEXIBLES) - BATIMENT W3 - MONTAGE EMBOUTS AND LOCATION: FRANCE - LE TRAIT.,MISSING WORKPLACE: WORKPLACE - MANUFACTURING SITES - 2. SUBSEA INFRASTRUCTURE - FLEXIBLES - FLEXI FRANCE (FLEXIBLES) - BATIMENT W3 - MONTAGNE EMBOUTS AND LOCATION: FRANCE - LE TRAIT,0.9962825278810408,2|3,2|3,1.0,LOCATION|MISSING|40,True
7152822b-6748-41fd-a188-3692d191c6c6,e9d7f76a-3631-42d3-bfe3-2d762e5f6fd7,EQUIPMENT,COMPANY VEHICLE LD3940,COMPANY VEHICLE LD3985,0.9090909090909092,3940,3985,0.0,EQUIPMENT|COMPANY|5,False
91f8df7e-a70c-47e1-96d6-9b84e0195a13,8ed95cd5-2718-4606-b414-384a6e1bedce,EQUIPMENT,DEEP-C DREDGER (SD-021),DEEP-C DREDGER (SD-088),0.9047619047619048,021,088,0.0,EQUIPMENT|DEEP|5,False
7036ccf6-72b5-49ee-8527-d7db970b224f,00df7db5-9e56-4d53-af7f-7b483fcf8bc6,EQUIPMENT,COMPANY VEHICLE LD3967,COMPANY VEHICLE LD3969,0.9545454545454546,3967,3969,0.0,EQUIPMENT|COMPANY|5,False
0186fe08-ad68-445e-bbc2-53e32c987f3f,a1d980ce-2590-4625-b869-38547f8abdad,EQUIPMENT,COMPANY VEHICLE LD5511,COMPANY VEHICLE LD5513,0.9545454545454546,5511,5513,0.0,EQUIPMENT|COMPANY|5,False
83d5a1de-9d5d-46a6-ba35-78efa7d4d56c,177a0a3c-02a5-4d16-9e60-40ba3ecdcd1d,EQUIPMENT,ABSORBENT PADS,ABSORBENT PAD,0.9629629629629628,,,1.0,EQUIPMENT|ABSORBENT|3,True
50612ed9-b08c-4cc6-9124-398fcb615849,d6ae4064-6887-4b0b-b47f-a3a685439e0d,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-056),0.9047619047619048,033,056,0.0,EQUIPMENT|DEEP|5,False
108bcb02-3b18-487c-acb3-b79e2e706aee,f10cbdae-5522-4b2d-a300-40e75874d784,EQUIPMENT,COMPANY VEHICLE LD5524,COMPANY VEHICLE LD5554,0.9545454545454546,5524,5554,0.0,EQUIPMENT|COMPANY|5,False
42833cae-a5b5-4b89-96ce-1a375e0cbbd1,0774086e-7d36-4ff9-be3a-4061748c9a8f,EQUIPMENT,DEEP-C DREDGER (SD-098),DEEP-C DREDGER (SD-101),0.9047619047619048,098,101,0.0,EQUIPMENT|DEEP|5,False
c130e6ab-c222-481c-acfb-6c51cda7ecba,6f5f1b6b-4a8d-487e-89d1-ba60fc78296b,EQUIPMENT,DEEP-C DREDGER (SD-008),DEEP-C DREDGER (SD-079),0.9047619047619048,008,079,0.0,EQUIPMENT|DEEP|5,False
d6bfd93b-6965-45d7-a08b-79d851b9ddda,7bf5937c-d2df-42f8-bddf-04292a74c51c,EQUIPMENT,DEEP-C DREDGER (SD-020),DEEP-C DREDGER (SD-071),0.9047619047619048,020,071,0.0,EQUIPMENT|DEEP|5,False
1f5f2588-8ec3-4547-93b0-6e30c95369c9,b7180dbd-effa-415f-bbec-d9892045553a,LOCATION,E-05 (STR 500),E-05 (STR-400),0.9166666666666669,05|500,05|400,0.3333333333333333,LOCATION|E|3,False
386f8249-9e6f-44f4-ad1e-15e756930721,914d00ed-ebd7-47d0-988e-1668e72615c1,EQUIPMENT,DEEP-C DREDGER (SD-032),DEEP-C DREDGER (SD-038),0.9523809523809524,032,038,0.0,EQUIPMENT|DEEP|5,False
b72a5bb7-e7bb-482c-80e6-7b40ab972276,93dba91e-66dd-4549-9542-181629f6a655,EQUIPMENT,COMPANY VEHICLE LD5533,COMPANY VEHICLE LD5595,0.9090909090909092,5533,5595,0.0,EQUIPMENT|COMPANY|5,False
b8d60a7d-3ffa-4f13-a849-189ab2d34c1d,0774086e-7d36-4ff9-be3a-4061748c9a8f,EQUIPMENT,DEEP-C DREDGER (SD-090),DEEP-C DREDGER (SD-101),0.9047619047619048,090,101,0.0,EQUIPMENT|DEEP|5,False
d8e029c0-89eb-4cd8-a5f9-16eddf93d7cc,296d317c-b3bb-456f-a103-1bbd8f79d803,EQUIPMENT,DEEP-C DREDGER (SD-045),DEEP-C DREDGER (SD-067),0.9047619047619048,045,067,0.0,EQUIPMENT|DEEP|5,False
e6de18d0-0c4c-4b47-b1d8-aa7e0ca2abe7,33372525-e25b-49c7-b2ca-167eb9368d6a,EQUIPMENT,EVDT,EVDT #6,1.0,,6,0.0,EQUIPMENT|EVDT|1,False
99b353bb-1902-4d68-a2fb-a38593addbd6,d4b817db-0316-49dc-b6cd-5cb4a89ccffd,EQUIPMENT,DEEP-C DREDGER (SD-058),DEEP-C DREDGER (SD-108),0.9523809523809524,058,108,0.0,EQUIPMENT|DEEP|5,False
01ff5726-8bf3-46b3-86dd-4ade602f02fe,c931f625-fa46-4532-a791-50f68689a57b,EQUIPMENT,COMPANY VEHICLE LD3680,COMPANY VEHICLE LD3820,0.9545454545454546,3680,3820,0.0,EQUIPMENT|COMPANY|5,False
59ca3dd0-3dab-4bc9-a40f-35b8b3b3691c,fd8fb285-faa4-4b66-9f20-974868627c09,EQUIPMENT,DEEP-C DREDGER (SD-031),DEEP-C DREDGER (SD-084),0.9047619047619048,031,084,0.0,EQUIPMENT|DEEP|5,False
a596dd62-130e-4fff-9273-57decd24f60f,6960a255-59ea-4029-af01-a98447f3b14c,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-041),0.9523809523809524,034,041,0.0,EQUIPMENT|DEEP|5,False
06fcbd54-2805-48e8-bda8-724944253a82,350b1971-e9f8-4a31-8f9a-457a9ccaa7be,EQUIPMENT,DEEP-C DREDGER (SD-027),DEEP-C DREDGER (SD-100),0.9047619047619048,027,100,0.0,EQUIPMENT|DEEP|5,False
